Feature,Instance,LocX,LocY,Checkin
A,5251,1112212.51,983745.34,1502
A,5251,1112212.51,983745.34,1502
A,5252,951362.25,640448.91,18
A,5252,951362.25,640448.91,18
A,5253,867448.26,879834.62,1751
A,5253,867448.26,879834.62,1751
A,5254,1143210.67,814891.74,1516
A,5254,1143210.67,814891.74,1516
A,5255,1057565.9,980977.26,13088
A,5255,1057565.9,980977.26,13088
A,5256,1018593.23,669245.13,2080
A,5256,1018593.23,669245.13,2080
A,5257,1037719.82,964841.62,2404
A,5257,1037719.82,964841.62,2404
A,5258,869200.21,849670.6,3710
A,5258,869200.21,849670.6,3710
A,5259,952550.63,848126.1,831
A,5259,952550.63,848126.1,831
A,5260,1088718.87,972423.49,1734
A,5260,1088718.87,972423.49,1734
A,5261,405465.27,1136910.85,1525
A,5261,405465.27,1136910.85,1525
A,5262,1174676.6,886492.1,5079
A,5262,1174676.6,886492.1,5079
A,5263,808723.06,753711.91,16328
A,5263,808723.06,753711.91,16328
A,5264,719092.15,799665.49,6979
A,5264,719092.15,799665.49,6979
A,5265,576254.72,1098104.58,721
A,5265,576254.72,1098104.58,721
A,5266,896345.87,1057872.54,3977
A,5266,896345.87,1057872.54,3977
A,5267,1040774.86,677634.68,588
A,5267,1040774.86,677634.68,588
A,5268,861829.35,828978.86,163
A,5268,861829.35,828978.86,163
A,5269,1119390.69,902429.14,8602
A,5269,1119390.69,902429.14,8602
A,5270,807995.78,781602.69,3206
A,5270,807995.78,781602.69,3206
A,5271,637024.78,1031120.32,3856
A,5271,637024.78,1031120.32,3856
A,5272,402361.22,1141448.34,6610
A,5272,402361.22,1141448.34,6610
A,5273,949034.49,1041812.42,1321
A,5273,949034.49,1041812.42,1321
A,5274,1090463.01,1049964.17,42
A,5274,1090463.01,1049964.17,42
A,5275,824019.44,971747.31,1882
A,5275,824019.44,971747.31,1882
A,5276,842454.39,987536.06,3732
A,5276,842454.39,987536.06,3732
A,5277,1055114.52,751169.1,277
A,5277,1055114.52,751169.1,277
A,5278,798856.27,563827.8,1969
A,5278,798856.27,563827.8,1969
A,5279,841546.67,970187.22,370
A,5279,841546.67,970187.22,370
A,5280,1112996.6,983983.89,1239
A,5280,1112996.6,983983.89,1239
A,5281,1077316.2,922570.57,982
A,5281,1077316.2,922570.57,982
A,5282,1043182.81,808005.74,676
A,5282,1043182.81,808005.74,676
A,5283,912811.69,868761.89,108
A,5283,912811.69,868761.89,108
A,5284,443879.95,665104.32,78
A,5284,443879.95,665104.32,78
A,5285,998625.75,667630.7,272
A,5285,998625.75,667630.7,272
A,5286,770767.25,925014.27,977
A,5286,770767.25,925014.27,977
A,5287,1075726.86,742663.26,106
A,5287,1075726.86,742663.26,106
A,5288,856060.07,1003411.73,1747
A,5288,856060.07,1003411.73,1747
A,5289,1061009.64,753400.99,1842
A,5289,1061009.64,753400.99,1842
A,5290,906332.95,759468.47,1440
A,5290,906332.95,759468.47,1440
A,5291,757696.17,790769.07,597
A,5291,757696.17,790769.07,597
A,5292,920415.32,751469.7,2962
A,5292,920415.32,751469.7,2962
A,5293,761858.29,954845.03,2726
A,5293,761858.29,954845.03,2726
A,5294,1004782.61,666613.09,2043
A,5294,1004782.61,666613.09,2043
A,5295,882002.87,1037792.31,35
A,5295,882002.87,1037792.31,35
A,5296,1160403.77,839031.95,878
A,5296,1160403.77,839031.95,878
A,5297,1089172.17,1051016.04,303
A,5297,1089172.17,1051016.04,303
A,5298,925657.79,579827.54,450
A,5298,925657.79,579827.54,450
A,5299,1111266.93,1038729.24,7276
A,5299,1111266.93,1038729.24,7276
A,5300,1234213.73,1021445.94,2090
A,5300,1234213.73,1021445.94,2090
A,5301,1083358.34,953254.35,305
A,5301,1083358.34,953254.35,305
A,5302,900574.81,741905.17,2242
A,5302,900574.81,741905.17,2242
A,5303,789438.32,758110.26,227
A,5303,789438.32,758110.26,227
A,5304,1270834.14,867977.65,2596
A,5304,1270834.14,867977.65,2596
A,5305,536729.62,1116282.45,915
A,5305,536729.62,1116282.45,915
A,5306,615549.27,586644.79,2914
A,5306,615549.27,586644.79,2914
A,5307,986890.06,802310.8,711
A,5307,986890.06,802310.8,711
A,5308,1045942.71,1003806.02,2440
A,5308,1045942.71,1003806.02,2440
A,5309,802624.12,926327.46,1214
A,5309,802624.12,926327.46,1214
A,5310,1182273.55,971916.36,1887
A,5310,1182273.55,971916.36,1887
A,5311,566138.44,1075373.68,2646
A,5311,566138.44,1075373.68,2646
A,5312,1124614.22,913004.63,464
A,5312,1124614.22,913004.63,464
A,5313,830453.63,709806.72,1045
A,5313,830453.63,709806.72,1045
A,5314,927848.56,779879.27,306
A,5314,927848.56,779879.27,306
A,5315,692037.82,1111679.68,1105
A,5315,692037.82,1111679.68,1105
A,5316,1212167.97,946208.25,876
A,5316,1212167.97,946208.25,876
A,5317,1092908.83,1041228.2,2673
A,5317,1092908.83,1041228.2,2673
A,5318,1051675.23,865453.23,4
A,5318,1051675.23,865453.23,4
A,5319,1013737.24,1014461.74,3235
A,5319,1013737.24,1014461.74,3235
A,5320,860676.61,824994.32,3834
A,5320,860676.61,824994.32,3834
A,5321,1248543.36,852553.29,553
A,5321,1248543.36,852553.29,553
A,5322,787436.89,693233.59,1525
A,5322,787436.89,693233.59,1525
A,5323,1092051.24,1023654.34,762
A,5323,1092051.24,1023654.34,762
A,5324,1098325.04,802860.63,1009
A,5324,1098325.04,802860.63,1009
A,5325,549556.79,952364.53,2529
A,5325,549556.79,952364.53,2529
A,5326,982163.27,866469.45,2633
A,5326,982163.27,866469.45,2633
A,5327,934803.98,891240.91,904
A,5327,934803.98,891240.91,904
A,5328,769307.12,471300.74,3826
A,5328,769307.12,471300.74,3826
A,5329,790403.95,865436.82,1080
A,5329,790403.95,865436.82,1080
A,5330,909405.81,1059763.83,392
A,5330,909405.81,1059763.83,392
A,5331,1091366.27,1049533.95,5992
A,5331,1091366.27,1049533.95,5992
A,5332,1238958.34,952068.24,3584
A,5332,1238958.34,952068.24,3584
A,5333,746104.16,967838.95,1829
A,5333,746104.16,967838.95,1829
A,5334,725491.82,556077.89,7
A,5334,725491.82,556077.89,7
A,5335,641390.72,964387.73,4460
A,5335,641390.72,964387.73,4460
A,5336,927315.06,1011201.17,2297
A,5336,927315.06,1011201.17,2297
A,5337,1006770.67,855227.53,1374
A,5337,1006770.67,855227.53,1374
A,5338,488003.76,1120892.65,4718
A,5338,488003.76,1120892.65,4718
A,5339,858008.04,912625.35,40
A,5339,858008.04,912625.35,40
A,5340,648837.32,1092251.76,2319
A,5340,648837.32,1092251.76,2319
A,5341,819409.59,934899.74,1883
A,5341,819409.59,934899.74,1883
A,5342,760045.09,481944.09,456
A,5342,760045.09,481944.09,456
A,5343,1060839.24,966182.91,155
A,5343,1060839.24,966182.91,155
A,5344,1077239.35,808637.8,2525
A,5344,1077239.35,808637.8,2525
A,5345,809294.42,946932.22,2097
A,5345,809294.42,946932.22,2097
A,5346,1076376.18,923151.02,813
A,5346,1076376.18,923151.02,813
A,5347,1177908.73,978762.52,3926
A,5347,1177908.73,978762.52,3926
A,5348,1225373.82,893127.8,690
A,5348,1225373.82,893127.8,690
A,5349,961809.31,1057412.67,996
A,5349,961809.31,1057412.67,996
A,5350,770994.46,626756.15,466
A,5350,770994.46,626756.15,466
A,5351,953681.09,821341.9,1595
A,5351,953681.09,821341.9,1595
A,5352,814036.81,988551.41,1736
A,5352,814036.81,988551.41,1736
A,5353,1051190.74,706798.0,3434
A,5353,1051190.74,706798.0,3434
A,5354,796723.42,906605.47,1126
A,5354,796723.42,906605.47,1126
A,5355,964051.31,1045903.84,1641
A,5355,964051.31,1045903.84,1641
A,5356,955651.33,777734.57,4981
A,5356,955651.33,777734.57,4981
A,5357,1026956.45,948928.14,869
A,5357,1026956.45,948928.14,869
A,5358,1024474.99,892194.63,2859
A,5358,1024474.99,892194.63,2859
A,5359,1287152.95,876901.18,15
A,5359,1287152.95,876901.18,15
A,5360,746774.65,953478.56,789
A,5360,746774.65,953478.56,789
A,5361,1100002.37,841922.54,522
A,5361,1100002.37,841922.54,522
A,5362,937487.03,713634.74,7914
A,5362,937487.03,713634.74,7914
A,5363,789900.53,704930.7,752
A,5363,789900.53,704930.7,752
A,5364,828748.46,1010978.52,1809
A,5364,828748.46,1010978.52,1809
A,5365,931393.65,774296.06,12
A,5365,931393.65,774296.06,12
A,5366,1084546.72,898406.94,635
A,5366,1084546.72,898406.94,635
A,5367,822945.77,988091.74,1055
A,5367,822945.77,988091.74,1055
A,5368,1080987.15,786618.52,1072
A,5368,1080987.15,786618.52,1072
A,5369,797714.67,789671.85,536
A,5369,797714.67,789671.85,536
A,5370,622638.35,347541.16,1324
A,5370,622638.35,347541.16,1324
A,5371,1079337.67,983478.48,963
A,5371,1079337.67,983478.48,963
A,5372,1205536.65,943434.64,877
A,5372,1205536.65,943434.64,877
A,5373,1089267.95,912890.44,1220
A,5373,1089267.95,912890.44,1220
A,5374,576719.16,552076.29,1687
A,5374,576719.16,552076.29,1687
A,5375,1146115.35,988517.06,473
A,5375,1146115.35,988517.06,473
A,5376,1024140.86,768593.76,2958
A,5376,1024140.86,768593.76,2958
A,5377,898617.94,622192.22,1300
A,5377,898617.94,622192.22,1300
A,5378,1278412.16,861859.03,2166
A,5378,1278412.16,861859.03,2166
A,5379,778875.42,973181.59,1775
A,5379,778875.42,973181.59,1775
A,5380,976043.16,837313.57,1772
A,5380,976043.16,837313.57,1772
A,5381,630635.14,531918.56,1428
A,5381,630635.14,531918.56,1428
A,5382,963252.74,895298.31,578
A,5382,963252.74,895298.31,578
A,5383,984865.25,833078.82,4214
A,5383,984865.25,833078.82,4214
A,5384,936264.12,746349.58,634
A,5384,936264.12,746349.58,634
A,5385,727590.14,1069571.04,798
A,5385,727590.14,1069571.04,798
A,5386,875899.47,833003.66,530
A,5386,875899.47,833003.66,530
A,5387,804157.76,749165.48,960
A,5387,804157.76,749165.48,960
A,5388,813589.08,983386.5,149
A,5388,813589.08,983386.5,149
A,5389,906340.75,770672.41,893
A,5389,906340.75,770672.41,893
A,5390,1076919.7,973284.83,7110
A,5390,1076919.7,973284.83,7110
A,5391,1020261.64,990744.33,2210
A,5391,1020261.64,990744.33,2210
A,5392,1134523.34,1031073.08,644
A,5392,1134523.34,1031073.08,644
A,5393,953488.41,796065.69,5227
A,5393,953488.41,796065.69,5227
A,5394,878809.72,881836.73,5547
A,5394,878809.72,881836.73,5547
A,5395,791876.34,716637.74,2573
A,5395,791876.34,716637.74,2573
A,5396,874260.02,774086.55,1151
A,5396,874260.02,774086.55,1151
A,5397,1172381.14,887136.48,75
A,5397,1172381.14,887136.48,75
A,5398,796006.16,760728.79,4250
A,5398,796006.16,760728.79,4250
A,5399,957305.27,993193.14,785
A,5399,957305.27,993193.14,785
A,5400,928311.88,902063.66,1974
A,5400,928311.88,902063.66,1974
A,5401,971585.89,832609.3,1058
A,5401,971585.89,832609.3,1058
A,5402,853442.74,892629.04,732
A,5402,853442.74,892629.04,732
A,5403,909187.52,762943.47,655
A,5403,909187.52,762943.47,655
A,5404,1145190.93,986617.6,1810
A,5404,1145190.93,986617.6,1810
A,5405,1094196.34,969938.15,2772
A,5405,1094196.34,969938.15,2772
A,5406,1273773.35,851661.67,620
A,5406,1273773.35,851661.67,620
A,5407,929636.14,644570.01,1859
A,5407,929636.14,644570.01,1859
A,5408,972018.03,812025.52,3502
A,5408,972018.03,812025.52,3502
A,5409,777886.4,684051.86,3723
A,5409,777886.4,684051.86,3723
A,5410,984893.09,661373.74,649
A,5410,984893.09,661373.74,649
A,5411,929864.46,1046034.26,809
A,5411,929864.46,1046034.26,809
A,5412,1005777.2,907872.64,3289
A,5412,1005777.2,907872.64,3289
A,5413,682205.55,815436.59,455
A,5413,682205.55,815436.59,455
A,5414,776925.23,786148.35,577
A,5414,776925.23,786148.35,577
A,5415,1298949.89,884558.66,2949
A,5415,1298949.89,884558.66,2949
A,5416,926457.47,907091.14,10143
A,5416,926457.47,907091.14,10143
A,5417,893715.17,923071.59,2395
A,5417,893715.17,923071.59,2395
A,5418,1185818.65,928226.62,781
A,5418,1185818.65,928226.62,781
A,5419,816144.04,980216.83,839
A,5419,816144.04,980216.83,839
A,5420,952873.62,752532.65,395
A,5420,952873.62,752532.65,395
A,5421,881314.57,815307.6,1388
A,5421,881314.57,815307.6,1388
A,5422,866168.55,403105.33,5612
A,5422,866168.55,403105.33,5612
A,5423,1099384.23,790712.14,650
A,5423,1099384.23,790712.14,650
A,5424,936592.68,788260.77,1134
A,5424,936592.68,788260.77,1134
A,5425,796599.79,635486.59,1700
A,5425,796599.79,635486.59,1700
A,5426,1161647.84,977548.72,4361
A,5426,1161647.84,977548.72,4361
A,5427,871965.67,1023516.52,2649
A,5427,871965.67,1023516.52,2649
A,5428,905261.51,733950.28,649
A,5428,905261.51,733950.28,649
A,5429,551583.84,952468.03,1331
A,5429,551583.84,952468.03,1331
A,5430,823221.99,778237.37,31
A,5430,823221.99,778237.37,31
A,5431,1022469.11,969890.56,542
A,5431,1022469.11,969890.56,542
A,5432,908033.66,770106.88,2065
A,5432,908033.66,770106.88,2065
A,5433,776260.32,971649.11,79
A,5433,776260.32,971649.11,79
A,5434,292693.78,663107.25,900
A,5434,292693.78,663107.25,900
A,5435,919122.25,710676.6,1696
A,5435,919122.25,710676.6,1696
A,5436,706329.58,1083313.07,1490
A,5436,706329.58,1083313.07,1490
A,5437,597530.87,958190.74,93
A,5437,597530.87,958190.74,93
A,5438,521893.23,1112850.26,1666
A,5438,521893.23,1112850.26,1666
A,5439,1000043.56,906385.07,4331
A,5439,1000043.56,906385.07,4331
A,5440,936017.98,624642.57,1653
A,5440,936017.98,624642.57,1653
A,5441,1014763.01,822263.66,338
A,5441,1014763.01,822263.66,338
A,5442,936802.07,885776.07,197
A,5442,936802.07,885776.07,197
A,5443,874167.57,771021.05,3437
A,5443,874167.57,771021.05,3437
A,5444,578331.88,1070873.53,6156
A,5444,578331.88,1070873.53,6156
A,5445,709878.02,888842.31,233
A,5445,709878.02,888842.31,233
A,5446,1034512.19,756249.76,16
A,5446,1034512.19,756249.76,16
A,5447,691345.06,952355.4,1971
A,5447,691345.06,952355.4,1971
A,5448,1038160.87,952138.26,1076
A,5448,1038160.87,952138.26,1076
A,5449,755193.55,500898.69,157
A,5449,755193.55,500898.69,157
A,5450,1156947.78,921204.84,1006
A,5450,1156947.78,921204.84,1006
A,5451,750199.46,979785.01,2124
A,5451,750199.46,979785.01,2124
A,5452,850692.86,820298.34,2302
A,5452,850692.86,820298.34,2302
A,5453,844525.98,806200.16,13
A,5453,844525.98,806200.16,13
A,5454,790611.11,786789.38,1171
A,5454,790611.11,786789.38,1171
A,5455,949918.81,743625.34,177
A,5455,949918.81,743625.34,177
A,5456,1033559.93,771153.86,43
A,5456,1033559.93,771153.86,43
A,5457,1109682.05,988238.23,3545
A,5457,1109682.05,988238.23,3545
A,5458,882753.55,884251.72,1710
A,5458,882753.55,884251.72,1710
A,5459,1056182.61,980930.74,3126
A,5459,1056182.61,980930.74,3126
A,5460,1118388.31,1034028.48,698
A,5460,1118388.31,1034028.48,698
A,5461,942943.34,774466.15,995
A,5461,942943.34,774466.15,995
A,5462,1079997.02,983472.42,628
A,5462,1079997.02,983472.42,628
A,5463,846373.71,918538.91,2210
A,5463,846373.71,918538.91,2210
A,5464,866080.57,839676.0,132
A,5464,866080.57,839676.0,132
A,5465,858118.3,783877.91,1654
A,5465,858118.3,783877.91,1654
A,5466,393295.22,479039.1,9150
A,5466,393295.22,479039.1,9150
A,5467,678221.63,535878.18,4868
A,5467,678221.63,535878.18,4868
A,5468,709643.02,660065.98,1478
A,5468,709643.02,660065.98,1478
A,5469,1118184.49,911393.58,4654
A,5469,1118184.49,911393.58,4654
A,5470,692589.13,339064.91,1085
A,5470,692589.13,339064.91,1085
A,5471,1225301.43,952462.95,688
A,5471,1225301.43,952462.95,688
A,5472,932148.78,789021.73,1248
A,5472,932148.78,789021.73,1248
A,5473,1054341.57,738542.89,370
A,5473,1054341.57,738542.89,370
A,5474,851122.78,806510.07,468
A,5474,851122.78,806510.07,468
A,5475,933752.6,755029.28,563
A,5475,933752.6,755029.28,563
A,5476,896570.85,885803.69,2108
A,5476,896570.85,885803.69,2108
A,5477,1012563.33,729141.19,1627
A,5477,1012563.33,729141.19,1627
A,5478,906739.47,697894.82,573
A,5478,906739.47,697894.82,573
A,5479,1064368.74,1004951.45,1705
A,5479,1064368.74,1004951.45,1705
A,5480,1134766.14,794762.3,716
A,5480,1134766.14,794762.3,716
A,5481,872899.0,780087.59,5727
A,5481,872899.0,780087.59,5727
A,5482,1088148.62,1021290.98,30
A,5482,1088148.62,1021290.98,30
A,5483,959014.89,930355.29,507
A,5483,959014.89,930355.29,507
A,5484,860440.49,811916.1,2751
A,5484,860440.49,811916.1,2751
A,5485,1091689.26,1037123.44,770
A,5485,1091689.26,1037123.44,770
A,5486,621604.78,787229.48,496
A,5486,621604.78,787229.48,496
A,5487,1246845.99,947592.16,1133
A,5487,1246845.99,947592.16,1133
A,5488,943542.54,773530.59,2065
A,5488,943542.54,773530.59,2065
A,5489,1067617.58,995411.08,645
A,5489,1067617.58,995411.08,645
A,5490,660477.22,944938.86,634
A,5490,660477.22,944938.86,634
A,5491,980020.39,750066.44,74
A,5491,980020.39,750066.44,74
A,5492,1020457.66,1008151.99,1300
A,5492,1020457.66,1008151.99,1300
A,5493,257478.93,688888.33,2146
A,5493,257478.93,688888.33,2146
A,5494,636847.7,1083687.62,221
A,5494,636847.7,1083687.62,221
A,5495,432715.62,714118.6,1106
A,5495,432715.62,714118.6,1106
A,5496,686998.06,1081699.82,3141
A,5496,686998.06,1081699.82,3141
A,5497,629994.73,817658.93,5039
A,5497,629994.73,817658.93,5039
A,5498,930031.52,636130.4,2255
A,5498,930031.52,636130.4,2255
A,5499,1054126.61,738703.33,522
A,5499,1054126.61,738703.33,522
A,5500,533984.21,564339.08,798
A,5500,533984.21,564339.08,798
A,5501,638666.46,1085242.57,876
A,5501,638666.46,1085242.57,876
A,5502,990094.35,747181.13,3113
A,5502,990094.35,747181.13,3113
A,5503,959464.85,832679.32,6393
A,5503,959464.85,832679.32,6393
A,5504,773527.15,787444.86,4776
A,5504,773527.15,787444.86,4776
A,5505,958495.88,666851.74,19
A,5505,958495.88,666851.74,19
A,5506,1256222.73,994935.64,3586
A,5506,1256222.73,994935.64,3586
A,5507,1032525.24,701943.15,2785
A,5507,1032525.24,701943.15,2785
A,5508,986264.13,769955.37,5231
A,5508,986264.13,769955.37,5231
A,5509,1267873.77,924857.49,998
A,5509,1267873.77,924857.49,998
A,5510,1096749.07,890876.97,589
A,5510,1096749.07,890876.97,589
A,5511,970734.98,872101.99,66
A,5511,970734.98,872101.99,66
A,5512,1169689.18,923900.44,442
A,5512,1169689.18,923900.44,442
A,5513,1097091.0,901653.24,1558
A,5513,1097091.0,901653.24,1558
A,5514,986157.21,732183.18,97
A,5514,986157.21,732183.18,97
A,5515,996428.3,1054413.42,315
A,5515,996428.3,1054413.42,315
A,5516,808357.75,976538.09,1717
A,5516,808357.75,976538.09,1717
A,5517,1123416.93,864295.34,1711
A,5517,1123416.93,864295.34,1711
A,5518,734306.11,1014842.41,9473
A,5518,734306.11,1014842.41,9473
A,5519,1059516.09,943168.5,1285
A,5519,1059516.09,943168.5,1285
A,5520,991673.66,664075.88,1042
A,5520,991673.66,664075.88,1042
A,5521,1197074.3,960488.04,470
A,5521,1197074.3,960488.04,470
A,5522,1249852.03,876856.12,3763
A,5522,1249852.03,876856.12,3763
A,5523,882022.92,887739.91,2756
A,5523,882022.92,887739.91,2756
A,5524,859199.76,772357.36,1721
A,5524,859199.76,772357.36,1721
A,5525,397740.23,373762.64,3990
A,5525,397740.23,373762.64,3990
A,5526,1184179.2,859915.61,737
A,5526,1184179.2,859915.61,737
A,5527,680360.05,965373.5,3751
A,5527,680360.05,965373.5,3751
A,5528,809451.46,578475.28,3943
A,5528,809451.46,578475.28,3943
A,5529,836551.46,768591.68,906
A,5529,836551.46,768591.68,906
A,5530,866673.09,766469.92,2821
A,5530,866673.09,766469.92,2821
A,5531,1140910.75,963290.37,308
A,5531,1140910.75,963290.37,308
A,5532,843317.55,788112.71,2278
A,5532,843317.55,788112.71,2278
A,5533,1080800.04,935983.61,3944
A,5533,1080800.04,935983.61,3944
A,5534,985405.42,1048450.8,1590
A,5534,985405.42,1048450.8,1590
A,5535,1061011.87,701009.5,2526
A,5535,1061011.87,701009.5,2526
A,5536,1060551.89,770388.1,418
A,5536,1060551.89,770388.1,418
A,5537,912992.12,672265.01,3682
A,5537,912992.12,672265.01,3682
A,5538,1169637.95,1026322.75,7115
A,5538,1169637.95,1026322.75,7115
A,5539,1058787.69,961959.76,88
A,5539,1058787.69,961959.76,88
A,5540,1106757.32,894817.05,1254
A,5540,1106757.32,894817.05,1254
A,5541,949331.86,632302.64,549
A,5541,949331.86,632302.64,549
A,5542,856572.4,946645.89,2666
A,5542,856572.4,946645.89,2666
A,5543,929500.26,671682.98,2126
A,5543,929500.26,671682.98,2126
A,5544,1191437.57,980288.63,802
A,5544,1191437.57,980288.63,802
A,5545,1070933.24,984482.2,1250
A,5545,1070933.24,984482.2,1250
A,5546,1069738.18,750544.97,1126
A,5546,1069738.18,750544.97,1126
A,5547,518588.71,1108624.05,2660
A,5547,518588.71,1108624.05,2660
A,5548,777062.22,739073.16,2621
A,5548,777062.22,739073.16,2621
A,5549,1016076.13,799051.33,220
A,5549,1016076.13,799051.33,220
A,5550,900270.76,1060589.13,990
A,5550,900270.76,1060589.13,990
A,5551,1047618.91,848912.26,415
A,5551,1047618.91,848912.26,415
A,5552,919473.08,938995.52,1248
A,5552,919473.08,938995.52,1248
A,5553,860900.47,822268.82,49
A,5553,860900.47,822268.82,49
A,5554,618741.31,1075220.72,23
A,5554,618741.31,1075220.72,23
A,5555,958044.8,1036689.56,170
A,5555,958044.8,1036689.56,170
A,5556,1118534.21,890591.74,671
A,5556,1118534.21,890591.74,671
A,5557,1015288.7,680209.52,331
A,5557,1015288.7,680209.52,331
A,5558,941245.97,836908.1,4246
A,5558,941245.97,836908.1,4246
A,5559,480796.62,575949.8,474
A,5559,480796.62,575949.8,474
A,5560,869615.64,780580.91,683
A,5560,869615.64,780580.91,683
A,5561,948785.01,855123.83,849
A,5561,948785.01,855123.83,849
A,5562,1093836.59,989640.37,1100
A,5562,1093836.59,989640.37,1100
A,5563,1074647.63,978007.96,3299
A,5563,1074647.63,978007.96,3299
A,5564,908710.83,741345.93,1339
A,5564,908710.83,741345.93,1339
A,5565,840327.11,901047.79,2073
A,5565,840327.11,901047.79,2073
A,5566,544427.93,961035.41,84
A,5566,544427.93,961035.41,84
A,5567,1278839.85,899074.89,2470
A,5567,1278839.85,899074.89,2470
A,5568,1265469.16,842309.25,867
A,5568,1265469.16,842309.25,867
A,5569,622828.8,810291.06,138
A,5569,622828.8,810291.06,138
A,5570,969127.82,656624.6,220
A,5570,969127.82,656624.6,220
A,5571,264318.52,679424.46,228
